POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
3821.0,55095960701,+45.4314142,3910361.0,55,9607.01,2079015482548926,CT,S,+45.4355173,Census Tract 9607.01,27363.0,960701,-092.5820143,2056.0,73101503.0,-092.5826002,G5020,R,095,,,
3420.0,02013000100,+55.2287064,20799851130.0,02,1,2079045279908,CT,S,+55.5139021,Census Tract 1,59303.0,000100,-161.9862284,679.0,18091672533.0,-161.7288604,G5020,R,013,,,
3165.0,41049970200,+45.3532386,1225618.0,41,9702,20790207283925,CT,S,+45.3524471,Census Tract 9702,82409.0,970200,-119.5529948,1636.0,4462617793.0,-119.5528987,G5020,R,049,,,
3211.0,09005260200,+42.0223004,268569.0,09,2602,20790347532459,CT,S,+42.0205944,Census Tract 2602,50970.0,260200,-073.2935639,1582.0,50176807.0,-073.2962455,G5020,R,005,,,
4595.0,01049960800,+34.2665923,1017684.0,01,9608,20790111544524,CT,S,+34.2328880,Census Tract 9608,57003.0,960800,-085.8773521,1764.0,206885922.0,-085.9016913,G5020,R,049,,,
1201.0,17027900401,+38.6399004,665974.0,17,9004.01,207903710705298,CT,S,+38.6463037,Census Tract 9004.01,42192.0,900401,-089.2034592,618.0,208466579.0,-089.2016316,G5020,R,027,,,
2002.0,35043010900,+35.6283957,727420.0,35,109,207901371367045,CT,S,+35.6180228,Census Tract 109,59156.0,010900,-107.0442967,1196.0,3181361858.0,-107.0357008,G5020,R,043,,,
2813.0,55075960800,+45.2462026,7472569.0,55,9608,20790231312113,CT,S,+45.2436893,Census Tract 9608,51595.0,960800,-087.9896150,1659.0,156461829.0,-087.9884279,G5020,R,075,,,
1963.0,04021000804,+33.0601339,0.0,04,8.04,2079015682108816,CT,S,+33.0601339,Census Tract 8.04,1805.0,000804,-111.4340683,1635.0,89269541.0,-111.4340683,G5020,M,021,,,
6203.0,25001013600,+41.7007606,944532.0,25,136,20790203629219,CT,S,+41.7037578,Census Tract 136,47223.0,013600,-070.4952276,2424.0,18725179.0,-070.4902898,G5020,M,001,,,
2751.0,48309003602,+31.4974306,6399114.0,48,36.02,20790356721769,CT,S,+31.5031437,Census Tract 36.02,14262.0,003602,-096.9690320,1188.0,140159074.0,-096.9845311,G5020,R,309,,,
7602.0,12005000500,+30.1537202,28527612.0,12,5,2079081944853,CT,S,+30.1593438,Census Tract 5,49584.0,000500,-085.4760417,2859.0,337874718.0,-085.4816570,G5020,M,005,,,
3524.0,37127011202,+35.8681650,2142738.0,37,112.02,2079015501915657,CT,S,+35.8715715,Census Tract 112.02,410.0,011202,-077.9274034,1452.0,56222183.0,-077.9369301,G5020,R,127,,,
5102.0,42027010500,+40.8625064,0.0,42,105,20790218516639,CT,S,+40.8625064,Census Tract 105,31396.0,010500,-078.0091165,2295.0,325173742.0,-078.0091165,G5020,M,027,,,
4280.0,42013010101,+40.6672193,130369.0,42,101.01,20790207561887,CT,S,+40.6528368,Census Tract 101.01,33346.0,010101,-078.2465608,1825.0,187108986.0,-078.2425846,G5020,M,013,,,
4914.0,41005023401,+45.4248890,170978.0,41,234.01,20790678464520,CT,S,+45.4260782,Census Tract 234.01,70259.0,023401,-122.3101595,1836.0,48645186.0,-122.3149571,G5020,M,005,,,
4601.0,37029950102,+36.2300825,179044080.0,37,9501.02,207903716801447,CT,S,+36.2430573,Census Tract 9501.02,7243.0,950102,-076.0222363,1864.0,233326724.0,-075.9895585,G5020,M,029,,,
6797.0,12127090904,+28.8693803,5824908.0,12,909.04,207903717578504,CT,S,+28.8748696,Census Tract 909.04,74456.0,090904,-081.3374972,2715.0,16481012.0,-081.3317421,G5020,M,127,,,
3725.0,23031030300,+43.3980129,1382651.0,23,303,20790205305565,CT,S,+43.3843142,Census Tract 303,13440.0,030300,-070.7074679,1872.0,51822898.0,-070.7183998,G5020,M,031,,,
2240.0,23031030102,+43.4592315,131824.0,23,301.02,2079019627274200,CT,S,+43.4582476,Census Tract 301.02,24125.0,030102,-070.7891002,1107.0,1976260.0,-070.7880806,G5020,U,031,,,
2327.0,36065025700,+42.9003700,464777.0,36,257,20790717685694,CT,S,+42.8916065,Census Tract 257,46452.0,025700,-075.3764825,1066.0,79776708.0,-075.3802203,G5020,R,065,,,
2668.0,36099950200,+42.9341906,334903.0,36,9502,20790116898570,CT,S,+42.9343270,Census Tract 9502,75241.0,950200,-076.7860928,1283.0,16094147.0,-076.7858063,G5020,M,099,,,
2315.0,06071011102,+34.2559519,513081.0,06,111.02,207903716836072,CT,S,+34.2553357,Census Tract 111.02,48553.0,011102,-117.0873166,2485.0,205840849.0,-117.0878551,G5020,M,071,,,
2109.0,06071011500,+34.1396978,648142.0,06,115,207901321957785,CT,S,+34.1438202,Census Tract 115,13907.0,011500,-116.8646306,1496.0,672938634.0,-116.8683764,G5020,M,071,,,
3760.0,06059074003,+33.7086180,17402.0,06,740.03,207901136491443,CT,S,+33.7068329,Census Tract 740.03,39525.0,074003,-117.8624090,1432.0,3600732.0,-117.8625730,G5020,U,059,,,
7715.0,06085505202,+37.3702943,0.0,06,5052.02,20790154319780,CT,S,+37.3702943,Census Tract 5052.02,17378.0,505202,-121.9606672,3598.0,9163626.0,-121.9606672,G5020,U,085,,,
4680.0,06087120200,+37.0852794,12756439.0,06,1202,20790343881440,CT,S,+37.1015002,Census Tract 1202,27136.0,120200,-122.1955619,1945.0,291485447.0,-122.1775926,G5020,M,087,,,
2310.0,35049010308,+35.5021636,0.0,35,103.08,20790996582499,CT,S,+35.5021636,Census Tract 103.08,29691.0,010308,-106.1219688,968.0,141167806.0,-106.1219688,G5020,M,049,,,
9006.0,12001002209,+29.5261485,3403088.0,12,22.09,20790267578408,CT,S,+29.5231402,Census Tract 22.09,19538.0,002209,-082.4665576,3574.0,123592711.0,-082.4731015,G5020,M,001,,,
110.0,06037980034,+33.9004648,96643.0,06,9800.34,2079015902969893,CT,S,+33.8977271,Census Tract 9800.34,17676.0,980034,-118.0439547,5.0,6363965.0,-118.0397946,G5020,U,037,,,
110.0,06037980034,+33.9004648,96643.0,06,9800.34,2079015902969893,CT,S,+33.8977271,Census Tract 9800.34,17676.0,980034,-118.0439547,5.0,6363965.0,-118.0397946,G5020,U,037,,,
3410.0,06111009700,+34.6248527,12368892.0,06,97,2079015504612915,CT,S,+34.6020430,Census Tract 97,55000.0,009700,-119.1214884,1174.0,2523675155.0,-119.0197918,G5020,M,111,,,
6298.0,06083002211,+34.9532723,978347.0,06,22.11,20790680370270,CT,S,+34.9569725,Census Tract 22.11,72532.0,002211,-120.3928044,2238.0,7961885.0,-120.3927552,G5020,M,083,,,
1513.0,48235950100,+31.3038645,176317.0,48,9501,20790476357558,CT,S,+31.3034241,Census Tract 9501,61485.0,950100,-100.9824216,785.0,2723485995.0,-100.9813037,G5020,R,235,,,
8660.0,06001450102,+37.7208239,0.0,06,4501.02,207903717158946,CT,S,+37.7208239,Census Tract 4501.02,11088.0,450102,-121.8911825,1845.0,9584945.0,-121.8911825,G5020,U,001,,,
8660.0,06001450102,+37.7208239,0.0,06,4501.02,207903717158946,CT,S,+37.7208239,Census Tract 4501.02,11088.0,450102,-121.8911825,1845.0,9584945.0,-121.8911825,G5020,U,001,,,
3385.0,48383950100,+31.3659930,1792716.0,48,9501,20790704010756,CT,S,+31.3751911,Census Tract 9501,19298.0,950100,-101.5230121,1474.0,3044049120.0,-101.5143954,G5020,R,383,,,
4890.0,48061010303,+26.2145889,606419.0,48,103.03,2079015692404443,CT,S,+26.2161968,Census Tract 103.03,7904.0,010303,-097.8258636,1647.0,62178327.0,-097.8275013,G5020,M,061,,,
4764.0,12113010711,+30.5637456,12842115.0,12,107.11,2079015488735952,CT,S,+30.5597706,Census Tract 107.11,11849.0,010711,-087.1308944,1917.0,17231236.0,-087.1300619,G5020,M,113,,,
2804.0,06097152100,+38.4592719,0.0,06,1521,20790691223880,CT,S,+38.4592719,Census Tract 1521,24693.0,152100,-122.7228816,957.0,2178254.0,-122.7228816,G5020,U,097,,,
5755.0,04013814600,+33.3213634,0.0,04,8146,207903717435042,CT,S,+33.3213634,Census Tract 8146,19730.0,814600,-111.7474660,2313.0,5142754.0,-111.7474660,G5020,U,013,,,
4016.0,27059130600,+45.4986937,11151480.0,27,1306,20790407039089,CT,S,+45.4935966,Census Tract 1306,56290.0,130600,-093.4409302,1764.0,197996215.0,-093.4457378,G5020,R,059,,,
