,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
7597,Nolte,3585,TX,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-97.932106,29.537565&level=14",-97.932106,29.537565
7598,Nooksack Hydro,58696,WA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-121.814167,48.907778&level=14",-121.814167,48.907778
7599,Noorvik,6330,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-161.038717,66.834519&level=14",-161.038717,66.834519
7600,"NorWest Energy 2, LLC",60548,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.22838,44.06803&level=14",-121.22838,44.06803
7601,"NorWest Energy 4, LLC",62268,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.614,42.695&level=14",-121.614,42.695
7602,NorWest Energy 9 LLC,62241,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.343,45.917&level=14",-119.343,45.917
7603,Norcap North,67327,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.543688,41.882487&level=14",-72.543688,41.882487
7604,Norcap South,67326,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.544814,41.881606&level=14",-72.544814,41.881606
7605,Norden 1-3,57689,CT,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-73.3928,41.1117&level=14",-73.3928,41.1117
7606,Nordhoff Place,59652,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.565833,34.236667&level=14",-118.565833,34.236667
7607,Norfolk,2590,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-74.9975,44.8053&level=14",-74.9975,44.8053
7608,Norfork,196,AR,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-92.2401,36.2491&level=14",-92.2401,36.2491
7609,Norge Solar Farm,64086,VA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.775123,37.365615&level=14",-76.775123,37.365615
7610,Norman Solar,64473,OK,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.360353,35.226913&level=14",-97.360353,35.226913
7611,Normanskill Hydro Project,50123,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-73.957324,42.712356&level=14",-73.957324,42.712356
7612,Norris Dam,3411,TN,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-84.0914,36.2242&level=14",-84.0914,36.2242
7613,North 1st,7915,NY,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-73.9664,40.7171&level=14",-73.9664,40.7171
7614,North 301 Solar,61778,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.624,36.213&level=14",-77.624,36.213
7615,North Adams Landfill,60074,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.092041,42.669072&level=14",-73.092041,42.669072
7616,North Allegheny Windpower Project,56651,PA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-78.5436,40.4381&level=14",-78.5436,40.4381
7617,North Anna,6168,VA,Electric Utility,"HY, ST","NUC, WAT",Multiple,694453,694454,0,Other,"map/?center=-77.7897,38.06&level=14",-77.7897,38.06
7618,North Bay Solar 1,58748,CA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.966389,38.300556&level=14",-121.966389,38.300556
7619,"North Bend Wind Project, LLC",67002,SD,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.6601,44.377333&level=14",-99.6601,44.377333
7620,North Bergen Solar,60806,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.017,40.818&level=14",-74.017,40.818
7621,North Branch (MN),2002,MN,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.979042,45.510601&level=14",-92.979042,45.510601
7622,North Brawley Geothermal Plant,56832,CA,IPP Non-CHP,BT,GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-115.5439,33.0139&level=14",-115.5439,33.0139
7623,North Bridgton,67400,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.70577,44.1012&level=14",-70.70577,44.1012
7624,North Brookfield,58650,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.053056,42.278056&level=14",-72.053056,42.278056
7625,North Carolina Solar Bethea I,58531,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.525833,34.704722&level=14",-79.525833,34.704722
7626,North Carolina Solar III LLC,58880,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.559722,34.766667&level=14",-79.559722,34.766667
7627,North Central Bronx Hospital,63643,NY,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-73.8812,40.88043&level=14",-73.8812,40.88043
7628,North Central Valley,66208,CA,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-121.017836,38.015291&level=14",-121.017836,38.015291
7629,North Chicago Energy Center,58328,IL,Commercial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-87.851944,42.306389&level=14",-87.851944,42.306389
7630,North City - Landfill Gas Engine North,60571,CA,Commercial Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-117.197788,32.877822&level=14",-117.197788,32.877822
7631,North City - Landfill Gas Engines South,55602,CA,IPP Non-CHP,--,--,--,,,,Other,"map/?center=-117.1958,32.8817&level=14",-117.1958,32.8817
7632,North County,58788,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.323611,40.763056&level=14",-73.323611,40.763056
7633,North Denver,2244,NE,Electric Utility,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-98.38863,40.598839&level=14",-98.38863,40.598839
7634,North Eagle Village Solar,65626,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.95,43.05&level=14",-75.95,43.05
7635,North English,62133,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-92.499064,41.642776&level=14",-92.499064,41.642776
7636,North Fork,3047,OR,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.27995,45.243287&level=14",-122.27995,45.243287
7637,North Fork Hydro Plant,10423,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-105.677,39.4616&level=14",-105.677,39.4616
7638,North Fork Ridge Wind Energy Center,62478,MO,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.51027,37.38999&level=14",-94.51027,37.38999
7639,North Fork TX,64317,TX,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-97.875708,30.748955&level=14",-97.875708,30.748955
7640,North Gainesville Solar,61514,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.148569,33.656072&level=14",-97.148569,33.656072
7641,North Generation Plant,7856,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-94.455,41.3164&level=14",-94.455,41.3164
7642,North Gooding Main Hydro,61688,ID,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-114.5588,43.0451&level=14",-114.5588,43.0451
7643,North Gorham,1501,ME,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-70.44992,43.802517&level=14",-70.44992,43.802517
7644,North Highlands,719,GA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-84.9965,32.4994&level=14",-84.9965,32.4994
7645,North Hollywood,57854,CA,Commercial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.39028,34.194444&level=14",-118.39028,34.194444
7646,North Hurlburt Wind LLC,57526,OR,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-120.083466,45.731611&level=14",-120.083466,45.731611
7647,North Jersey Media Group Solar Facility,58358,NJ,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.494722,40.924167&level=14",-74.494722,40.924167
7648,North Kern State Prison Phase II,63651,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.30875,35.780407&level=14",-119.30875,35.780407
7649,North Kingstown Solar LLC,66582,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.447334,41.543781&level=14",-71.447334,41.543781
7650,North Lancaster Ranch,59962,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.31301,34.719538&level=14",-118.31301,34.719538
7651,North Loop,6088,AZ,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-111.1262,32.401&level=14",-111.1262,32.401
7652,North Main Street,581,CT,Electric Utility,--,--,--,,,,Other,"map/?center=-72.064935,41.52679&level=14",-72.064935,41.52679
7653,North Midway Cogen,52078,CA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-119.5986,35.2761&level=14",-119.5986,35.2761
7654,"North Nash Farm, LLC",60651,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.038319,36.070336&level=14",-78.038319,36.070336
7655,North Ninth Street,960,IL,Electric Utility,"IC, PV","DFO, NG, SUN",Multiple,,,,Other,"map/?center=-89.0498,41.9093&level=14",-89.0498,41.9093
7656,North Omaha,2291,NE,Electric Utility,ST,"NG, SUB",Multiple,195001,147440,--,Other,"map/?center=-95.94466,41.32909&level=14",-95.94466,41.32909
7657,North Palm Springs 1A,57743,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.593333,33.924167&level=14",-116.593333,33.924167
7658,North Palm Springs 4A,57722,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.5625,33.909722&level=14",-116.5625,33.909722
7659,North Platte,2274,NE,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-100.7594,41.0864&level=14",-100.7594,41.0864
7660,North Pole,6285,AK,Electric Utility,"CA, CT, GT","DFO, WO",Petroleum Liquids,,,,Petroleum,"map/?center=-147.3481,64.7356&level=14",-147.3481,64.7356
7661,North Providence,64085,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.476493,41.869826&level=14",-71.476493,41.869826
7662,North Road Peak,7479,SC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-80.9109,33.5452&level=14",-80.9109,33.5452
7663,North Rock,65010,WI,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-89.101535,42.810873&level=14",-89.101535,42.810873
7664,North Rosamond Solar LLC,59879,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.38,34.862&level=14",-118.38,34.862
7665,North Run,59318,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.584842,40.069601&level=14",-74.584842,40.069601
7666,North Sky River Energy LLC,58154,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-118.186389,35.347778&level=14",-118.186389,35.347778
7667,North Smithfield Solar Power 1,61461,RI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.586,41.9759&level=14",-71.586,41.9759
7668,North Star Solar,58713,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-120.41,36.73&level=14",-120.41,36.73
7669,North Star Solar Project,59852,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-92.91,45.47&level=14",-92.91,45.47
7670,"North Stonington Solar Center, LLC",62318,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.836729,41.418331&level=14",-71.836729,41.418331
7671,North Valley,63491,NV,IPP Non-CHP,BT,GEO,Geothermal,,,,Renewable Energy Sources,"map/?center=-119.4625,40.37294&level=14",-119.4625,40.37294
7672,North Valmy,8224,NV,Electric Utility,ST,SUB,Conventional Steam Coal,783,--,783,Coal,"map/?center=-117.151605,40.881317&level=14",-117.151605,40.881317
7673,North Wales Diesel,64983,PA,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-75.316396,40.203333&level=14",-75.316396,40.203333
7674,NorthPark Solar,62903,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.441969,40.257726&level=14",-74.441969,40.257726
7675,Northampton Generating Company LP,50888,PA,IPP Non-CHP,ST,WC,Conventional Steam Coal,205,--,205,Coal,"map/?center=-75.4792,40.6917&level=14",-75.4792,40.6917
7676,Northampton Landfill Solar PV,60908,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.714011,42.293717&level=14",-72.714011,42.293717
7677,Northbridge Solar,58385,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.645556,42.166389&level=14",-71.645556,42.166389
7678,Northeast (MI),1734,MI,Electric Utility,GT,"DFO, NG",Multiple,,,,Other,"map/?center=-83.0381,42.45&level=14",-83.0381,42.45
7679,Northeast (MO),2081,MO,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-94.5606,39.1228&level=14",-94.5606,39.1228
7680,Northeast (WA),6210,WA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-117.370538,47.73511&level=14",-117.370538,47.73511
7681,Northeastern,2963,OK,Electric Utility,"CA, CT, IC, ST","DFO, NG, SUB",Multiple,1321,310,1011,Other,"map/?center=-95.7008,36.4317&level=14",-95.7008,36.4317
7682,Northeastern Illinois University Cogen,58245,IL,Commercial CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-87.719167,41.981111&level=14",-87.719167,41.981111
7683,Norther Tier Landfill,56890,PA,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-76.6258,41.7792&level=14",-76.6258,41.7792
7684,Northern Cardinal Solar,60992,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.719745,36.433289&level=14",-77.719745,36.433289
7685,"Northern Cardinal Solar SCS IL 1, LLC",65412,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.243,40.07&level=14",-88.243,40.07
7686,Northern Colorado Wind LLC,57290,CO,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-102.8969,40.9881&level=14",-102.8969,40.9881
7687,Northern Iowa Windpower II,56383,IA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-93.2978,43.3608&level=14",-93.2978,43.3608
7688,Northern Lights Wind LLC,56411,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.4367,44.015&level=14",-96.4367,44.015
7689,Northern Neck,3800,VA,Electric Utility,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-76.711,37.95&level=14",-76.711,37.95
7690,Northern Preserve Solar,62645,FL,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.226907,30.2473&level=14",-82.226907,30.2473
7691,Northern Westchester Hospital,61378,NY,Commercial Non-CHP,IC,"DFO, NG",Multiple,,,,Other,"map/?center=-73.725695,41.196839&level=14",-73.725695,41.196839
7692,Northern Wind,65714,MN,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.0446,44.011&level=14",-96.0446,44.011
7693,Northfield Community Solar,60717,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.198308,44.475433&level=14",-93.198308,44.475433
7694,Northfield Holdco CSG,61451,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.124648,44.457874&level=14",-93.124648,44.457874
7695,Northfield Mountain,547,MA,IPP Non-CHP,PS,WAT,Hydroelectric Pumped Storage,,,,Renewable Energy Sources,"map/?center=-72.471643,42.610683&level=14",-72.471643,42.610683
7696,Northfield Solar CSG,62708,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.153061,44.417131&level=14",-93.153061,44.417131
7697,Northport,2516,NY,Electric Utility,"GT, ST","DFO, NG",Multiple,205835,205835,--,Other,"map/?center=-73.342323,40.923565&level=14",-73.342323,40.923565
7698,"NorthropGrummanSolar(Rolling Meadows,IL)",64918,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.031041,42.09972&level=14",-88.031041,42.09972
7699,Northside Generating Station,667,FL,Electric Utility,"GT, ST","BIT, DFO, NG",Multiple,228403,285203,0,Other,"map/?center=-81.5525,30.4172&level=14",-81.5525,30.4172
7700,Northway,7169,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-141.9372,62.9617&level=14",-141.9372,62.9617
7701,Northwest Community Hospital,59847,IL,Commercial CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-87.993492,42.067753&level=14",-87.993492,42.067753
7702,Northwest Ohio Wind,59296,OH,IPP Non-CHP,"BA, PV, WT","MWH, SUN, WND",Multiple,,,,Other,"map/?center=-84.593611,41.016944&level=14",-84.593611,41.016944
7703,Northwest Regional,57403,AZ,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-112.476666,33.681944&level=14",-112.476666,33.681944
7704,Norton,64532,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.16544,41.96829&level=14",-71.16544,41.96829
7705,Norton LLC,65183,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.21461,41.98309&level=14",-71.21461,41.98309
7706,Norton Landfill Solar,61597,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.150524,41.959582&level=14",-71.150524,41.959582
7707,Norton Powerhouse,50041,MA,Industrial CHP,--,--,--,,,,Other,"map/?center=-71.805218,42.309555&level=14",-71.805218,42.309555
7708,Norton Powerhouse 2,66018,MA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-71.804,42.299&level=14",-71.804,42.299
7709,Norwalk Hospital Plant,63673,CT,Commercial CHP,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-73.421968,41.110861&level=14",-73.421968,41.110861
7710,Norway (IN),998,IN,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-86.76,40.7803&level=14",-86.76,40.7803
7711,Norway (MI),1848,MI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.86278,45.74123&level=14",-87.86278,45.74123
7712,Norway Point Hydropower Project,54340,MI,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-83.5189,45.1025&level=14",-83.5189,45.1025
7713,Norwich Solar and Energy Storage CSG,64374,NY,IPP Non-CHP,"BA, PV","MWH, SUN",Multiple,,,,Other,"map/?center=-75.529572,42.552861&level=14",-75.529572,42.552861
7714,Norwich WWTP,57624,CT,Commercial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-72.0833,41.5256&level=14",-72.0833,41.5256
7715,Norwood,2591,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.0042,44.7439&level=14",-75.0042,44.7439
7716,Nostrand,63991,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.837817,41.207388&level=14",-87.837817,41.207388
7717,Notre Dame Hydro,62918,IN,Commercial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-86.2453,41.676&level=14",-86.2453,41.676
7718,Notrees Windpower Hybrid,56961,TX,IPP Non-CHP,"BA, WT","MWH, WND",Multiple,,,,Other,"map/?center=-102.828333,31.995&level=14",-102.828333,31.995
7719,Nottely,758,GA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-84.08765,34.959153&level=14",-84.08765,34.959153
7720,Nottoway Diesel Generating Facility,7941,VA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-77.105,36.697222&level=14",-77.105,36.697222
7721,Notus Wind 1,57414,MA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-70.6089,41.6083&level=14",-70.6089,41.6083
7722,Nove Power Plant,50831,CA,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-122.382,37.9676&level=14",-122.382,37.9676
7723,Novel - OYA of Mapleton CSG,61060,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.96,43.93&level=14",-93.96,43.93
