,Unnamed: 0,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude,GEOID,STATE,COUNTY,TRACT
9738,9738,Selmer I,60555,TN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.551111,35.140556&level=14",-88.551111,35.140556,47109930502,47.0,109.0,930502.0
9739,9739,Selmer II,60556,TN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.646667,35.166111&level=14",-88.646667,35.166111,47109930501,47.0,109.0,930501.0
9740,9740,Selwyn Farm,66374,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.991608,34.974485&level=14",-79.991608,34.974485,37007920100,37.0,7.0,920100.0
9741,9741,Seminoe,4182,WY,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-106.908483,42.156127&level=14",-106.908483,42.156127,56007967600,56.0,7.0,967600.0
9742,9742,Seminole,2956,OK,Electric Utility,ST,NG,Natural Gas Steam Turbine,212224,0,221,Natural Gas,"map/?center=-96.7258,34.96645&level=14",-96.7258,34.96645,40133583800,40.0,133.0,583800.0
9743,9743,Seminole,60514,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,212224,0,221,Renewable Energy Sources,"map/?center=-84.931702,31.065112&level=14",-84.931702,31.065112,13253200300,13.0,253.0,200300.0
9744,9744,Seminole (FL),136,FL,Electric Utility,"CA, CT, ST","BIT, NG",Multiple,3922,1395,2527,Other,"map/?center=-81.632778,29.733056&level=14",-81.632778,29.733056,12107950100,12.0,107.0,950100.0
9745,9745,Seminole Energy,61780,FL,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-81.089015,28.790186&level=14",-81.089015,28.790186,12117021201,12.0,117.0,21201.0
9746,9746,Seminole Mill,50803,FL,Industrial CHP,ST,NG,Natural Gas Steam Turbine,,,,Natural Gas,"map/?center=-81.5978,30.4178&level=14",-81.5978,30.4178,12031010203,12.0,31.0,10203.0
9747,9747,Senate Wind LLC,57981,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.365069,33.205801&level=14",-98.365069,33.205801,48237950500,48.0,237.0,950500.0
9748,9748,Sendero,59654,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.916667,27.18&level=14",-98.916667,27.18,48247950400,48.0,247.0,950400.0
9749,9749,Seneca City of,56545,SC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.9525,34.6875&level=14",-82.9525,34.6875,45073030601,45.0,73.0,30601.0
9750,9750,Seneca Energy,54782,NY,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-76.8408,42.9281&level=14",-76.8408,42.9281,36099950400,36.0,99.0,950400.0
9751,9751,Seneca Falls Hydroelectric Project,61641,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-76.78672,42.915299&level=14",-76.78672,42.915299,36099950200,36.0,99.0,950200.0
9752,9752,Seneca Generation LLC,8225,PA,IPP Non-CHP,"HY, PS",WAT,Multiple,,,,Other,"map/?center=-79.0056,41.8389&level=14",-79.0056,41.8389,42123970100,42.0,123.0,970100.0
9753,9753,Seneca Nation Cattaraugus Wind Turbine,61734,NY,Commercial Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-79.1027,42.5809&level=14",-79.1027,42.5809,36029940000,36.0,29.0,940000.0
9754,9754,Seneca Sustainable Energy LLC,57457,OR,Industrial CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.179007,44.116306&level=14",-123.179007,44.116306,41039002403,41.0,39.0,2403.0
9755,9755,"Sentinel Energy Center, LLC",57482,CA,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-116.571388,33.934167&level=14",-116.571388,33.934167,06065044524,6.0,65.0,44524.0
9756,9756,Sepulveda Canyon,316,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.4795,34.0969&level=14",-118.4795,34.0969,06037262301,6.0,37.0,262301.0
9757,9757,Sequoyah,6152,TN,Electric Utility,ST,NUC,Nuclear,577066,577066,--,Nuclear,"map/?center=-85.0917,35.2267&level=14",-85.0917,35.2267,47065010304,47.0,65.0,10304.0
9758,9758,Sesqui-C Solar (CSG),65751,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-123.1769,45.32543&level=14",-123.1769,45.32543,41071030400,41.0,71.0,30400.0
9759,9759,Settlers Hill Gas Recovery,50563,IL,IPP Non-CHP,GT,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-88.287721,41.871914&level=14",-88.287721,41.871914,17089852500,17.0,89.0,852500.0
9760,9760,Settlers Solar,65717,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.76125,42.60734&level=14",-71.76125,42.60734,25027712101,25.0,27.0,712101.0
9761,9761,Settlers Trail Wind Farm LLC,57493,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-87.570833,40.694444&level=14",-87.570833,40.694444,17075950500,17.0,75.0,950500.0
9762,9762,"Seven Cowboy Wind Project, LLC",65971,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.103992,35.218328&level=14",-99.103992,35.218328,40149965000,40.0,149.0,965000.0
9763,9763,Seven Hills New Hampshire,54515,NH,Commercial CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-71.87268,42.971653&level=14",-71.87268,42.971653,33011022000,33.0,11.0,22000.0
9764,9764,Seven Mile Hill,56843,WY,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-106.3758,41.9203&level=14",-106.3758,41.9203,56007968100,56.0,7.0,968100.0
9765,9765,Severson Garden,63934,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.49594,44.00057&level=14",-93.49594,44.00057,27161790300,27.0,161.0,790300.0
9766,9766,Seville,7919,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.8714,41.0317&level=14",-81.8714,41.0317,39103413000,39.0,103.0,413000.0
9767,9767,Seville 1,59722,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.0139,33.1125&level=14",-116.0139,33.1125,06025012301,6.0,25.0,12301.0
9768,9768,Seville 2,59723,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-116.0059,33.1101&level=14",-116.0059,33.1101,06025012301,6.0,25.0,12301.0
9769,9769,Sewalls,2608,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.8942,43.9775&level=14",-75.8942,43.9775,36045061300,36.0,45.0,61300.0
9770,9770,Seward (AK),92,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-149.43501,60.130922&level=14",-149.43501,60.130922,02122001300,2.0,122.0,1300.0
9771,9771,Seward (PA),3130,PA,IPP Non-CHP,ST,WC,Conventional Steam Coal,1233,212,1020,Coal,"map/?center=-79.03366,40.40625&level=14",-79.03366,40.40625,42063962200,42.0,63.0,962200.0
9772,9772,Seward Wind Farm,61056,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.1951,40.895&level=14",-97.1951,40.895,31159960100,31.0,159.0,960100.0
9773,9773,Sewell Creek Energy,7813,GA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-85.2769,33.9486&level=14",-85.2769,33.9486,13233010400,13.0,233.0,10400.0
9774,9774,"Seymour Hills Wind Project, LLC",62227,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.1921,33.57824&level=14",-99.1921,33.57824,48023950301,48.0,23.0,950301.0
9775,9775,Shady Hills Generating Station,55414,FL,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-82.558611,28.3665&level=14",-82.558611,28.3665,12101031808,12.0,101.0,31808.0
9776,9776,Shady Oaks Wind 2,66568,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-89.059804,41.666523&level=14",-89.059804,41.666523,17103000900,17.0,103.0,900.0
9777,9777,Shady Oaks Wind Farm,57964,IL,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-89.059722,41.666944&level=14",-89.059722,41.666944,17103000900,17.0,103.0,900.0
9778,9778,Shaffer,59396,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.249444,42.594167&level=14",-71.249444,42.594167,25017315200,25.0,17.0,315200.0
9779,9779,Shafter Solar LLC,59408,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.127778,35.393333&level=14",-119.127778,35.393333,06029003807,6.0,29.0,3807.0
9780,9780,Shaker,67453,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.34346,43.89492&level=14",-70.34346,43.89492,23005004702,23.0,5.0,4702.0
9781,9781,Shakes Solar,65333,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-99.75582,28.44208&level=14",-99.75582,28.44208,48127950400,48.0,127.0,950400.0
9782,9782,Shakopee Energy Park,60647,MN,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-93.481111,44.783611&level=14",-93.481111,44.783611,27139080303,27.0,139.0,80303.0
9783,9783,Shakopee Met Council WTP,60919,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.436971,44.796611&level=14",-93.436971,44.796611,27139080303,27.0,139.0,80303.0
9784,9784,Shamrock Solar LLC,65087,WI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-90.84654,44.17659&level=14",-90.84654,44.17659,55053960100,55.0,53.0,960100.0
9785,9785,Shamrock Wind,66540,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-101.607,30.936&level=14",-101.607,30.936,48105950100,48.0,105.0,950100.0
9786,9786,Shane's Wind Machine,56577,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.1361,44.1508&level=14",-96.1361,44.1508,27117460100,27.0,117.0,460100.0
9787,9787,Shankle Solar Center LLC,58956,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.195833,34.943889&level=14",-79.195833,34.943889,37093970402,37.0,93.0,970402.0
9788,9788,Shannon Farm,58323,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.128889,34.8475&level=14",-79.128889,34.8475,37155960202,37.0,155.0,960202.0
9789,9789,Shannon Wind,59034,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.360833,33.509722&level=14",-98.360833,33.509722,48077030302,48.0,77.0,30302.0
9790,9790,Shaokatan Hills LLC,55354,MN,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-96.434694,44.421711&level=14",-96.434694,44.421711,27081201001,27.0,81.0,201001.0
9791,9791,Sharon Spring,1324,KS,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-101.751525,38.890552&level=14",-101.751525,38.890552,20199954100,20.0,199.0,954100.0
9792,9792,Sharon Springs,61903,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.567145,42.775105&level=14",-74.567145,42.775105,36095740400,36.0,95.0,740400.0
9793,9793,Sharon Station,60267,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.539003,40.182623&level=14",-74.539003,40.182623,34025811900,34.0,25.0,811900.0
9794,9794,Sharpe,7973,KS,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-95.6839,38.275&level=14",-95.6839,38.275,20031966100,20.0,31.0,966100.0
9795,9795,Shasta,445,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-122.422274,40.717455&level=14",-122.422274,40.717455,06089012400,6.0,89.0,12400.0
9796,9796,Shasta Solar Farm,58814,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-121.4225,41.031389&level=14",-121.4225,41.031389,06089012702,6.0,89.0,12702.0
9797,9797,Shavano Falls Hydro,61189,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-108.002283,38.491966&level=14",-108.002283,38.491966,08085966602,8.0,85.0,966602.0
9798,9798,Shavano Falls Hydro Drop 4,61190,CO,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-107.776727,38.450483&level=14",-107.776727,38.450483,08085966501,8.0,85.0,966501.0
9799,9799,"Shaw Creek Solar, LLC",61790,SC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.754444,33.674689&level=14",-81.754444,33.674689,45003020301,45.0,3.0,20301.0
9800,9800,Shawboro PV1,59155,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.087222,36.433333&level=14",-76.087222,36.433333,37053110302,37.0,53.0,110302.0
9801,9801,Shawmut,1504,ME,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-69.583527,44.629517&level=14",-69.583527,44.629517,23025966801,23.0,25.0,966801.0
9802,9802,Shawnee,1379,KY,Electric Utility,ST,SUB,Conventional Steam Coal,195,195,--,Coal,"map/?center=-88.775,37.1517&level=14",-88.775,37.1517,21145031501,21.0,145.0,31501.0
9803,9803,Shawnee (PA),3114,PA,IPP Non-CHP,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-75.058242,41.061194&level=14",-75.058242,41.061194,42089301404,42.0,89.0,301404.0
9804,9804,Shawnee - GA,64582,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.980751,33.107648&level=14",-81.980751,33.107648,13033950500,13.0,33.0,950500.0
9805,9805,Shawville,3131,PA,IPP Non-CHP,"IC, ST","DFO, NG",Multiple,1116,--,937,Other,"map/?center=-78.366228,41.06755&level=14",-78.366228,41.06755,42033331000,42.0,33.0,331000.0
9806,9806,Sheboygan Falls,56166,WI,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-87.878056,43.751826&level=14",-87.878056,43.751826,55117010602,55.0,117.0,10602.0
9807,9807,Sheep Creek Community Solar Farm,65970,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.576176,34.571845&level=14",-117.576176,34.571845,06071009133,6.0,71.0,9133.0
9808,9808,Sheep Creek Hydro,50091,WA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-117.795376,48.947741&level=14",-117.795376,48.947741,53065950102,53.0,65.0,950102.0
9809,9809,Sheep Solar,61830,OR,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.949,44.826&level=14",-122.949,44.826,41047002701,41.0,47.0,2701.0
9810,9810,Sheffield Wind,57080,VT,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-72.1013,44.67598&level=14",-72.1013,44.67598,50005957000,50.0,5.0,957000.0
9811,9811,Shelbina Power #1,7405,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.047014,39.694755&level=14",-92.047014,39.694755,29205450200,29.0,205.0,450200.0
9812,9812,Shelbina Power #2,7406,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.04674,39.694784&level=14",-92.04674,39.694784,29205450200,29.0,205.0,450200.0
9813,9813,Shelbina Power #3,7860,MO,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-92.053456,39.69755&level=14",-92.053456,39.69755,29205450200,29.0,205.0,450200.0
9814,9814,Shelby North,7827,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.6625,40.8969&level=14",-82.6625,40.8969,39139002600,39.0,139.0,2600.0
9815,9815,"Shelby Randolph Road Solar 1, LLC",60101,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.588436,35.309229&level=14",-81.588436,35.309229,37045951300,37.0,45.0,951300.0
9816,9816,Shelby Solar Array,63390,OH,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-82.672395,40.896042&level=14",-82.672395,40.896042,39139002600,39.0,139.0,2600.0
9817,9817,Shelby Solar Energy Generation Facility,57200,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-81.5956,35.2536&level=14",-81.5956,35.2536,37045951503,37.0,45.0,951503.0
9818,9818,Shelby South,7828,OH,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-82.653333,40.908889&level=14",-82.653333,40.908889,39139002800,39.0,139.0,2800.0
9819,9819,"Shelby, NC",54363,NC,Industrial Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.6292,35.3264&level=14",-81.6292,35.3264,37045951400,37.0,45.0,951400.0
9820,9820,"Shelby, Toms Street",56063,NC,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-81.5225,35.3036&level=14",-81.5225,35.3036,37045950900,37.0,45.0,950900.0
9821,9821,Sheldon,2277,NE,Electric Utility,ST,SUB,Conventional Steam Coal,342,79,263,Coal,"map/?center=-96.7847,40.5589&level=14",-96.7847,40.5589,31109010300,31.0,109.0,10300.0
9822,9822,Sheldon Solar,58824,VT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.979444,44.910556&level=14",-72.979444,44.910556,50011010102,50.0,11.0,10102.0
9823,9823,Sheldon Springs Hydroelectric,10494,VT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.9736,44.9108&level=14",-72.9736,44.9108,50011010102,50.0,11.0,10102.0
9824,9824,Shell Chemical,56248,LA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-90.983963,30.187508&level=14",-90.983963,30.187508,22005030302,22.0,5.0,30302.0
9825,9825,Shell Chemical Appalachia LLC,58933,PA,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,359,51,309,Natural Gas,"map/?center=-80.336389,40.671667&level=14",-80.336389,40.671667,42007605500,42.0,7.0,605500.0
9826,9826,Shell Deer Park,50304,TX,Industrial CHP,"GT, ST","NG, PUR",Multiple,,,,Other,"map/?center=-95.128856,29.723185&level=14",-95.128856,29.723185,48201343601,48.0,201.0,343601.0
9827,9827,"Shell New Energies, Junction City",59704,OR,Industrial CHP,GT,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-123.200454,44.183526&level=14",-123.200454,44.183526,41039000404,41.0,39.0,404.0
9828,9828,Shelter Creek Condominiums Solar,62806,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-122.4289,37.61909&level=14",-122.4289,37.61909,06081603801,6.0,81.0,603801.0
9829,9829,Shelter Solar,60156,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.268026,34.983772&level=14",-79.268026,34.983772,37093970202,37.0,93.0,970202.0
9830,9830,Shenandoah,7850,IA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-95.37683,40.77069&level=14",-95.37683,40.77069,19145490200,19.0,145.0,490200.0
9831,9831,Shepaug,552,CT,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-73.295321,41.44842&level=14",-73.295321,41.44842,09009348111,9.0,9.0,348111.0
9832,9832,Shepherd Center,54813,GA,IPP Non-CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-84.3928,33.8111&level=14",-84.3928,33.8111,13121009104,13.0,121.0,9104.0
9833,9833,Shepherds Mill CSG,65359,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.161771,39.562305&level=14",-77.161771,39.562305,24013512000,24.0,13.0,512000.0
9834,9834,Sherbino II,57415,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-102.505808,30.772575&level=14",-102.505808,30.772575,48371950500,48.0,371.0,950500.0
9835,9835,Sherburne Community Solar,61672,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.044166,45.438123&level=14",-94.044166,45.438123,27141030302,27.0,141.0,30302.0
9836,9836,Sherburne Community Solar One LLC CSG,63122,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.13578,45.53199&level=14",-94.13578,45.53199,27141031500,27.0,141.0,31500.0
9837,9837,Sherburne County,6090,MN,Electric Utility,ST,SUB,Conventional Steam Coal,9392,994,8398,Coal,"map/?center=-93.8931,45.3808&level=14",-93.8931,45.3808,27141030407,27.0,141.0,30407.0
9838,9838,Sherburne North Project CSG,61762,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.1143,45.4978&level=14",-94.1143,45.4978,27141030301,27.0,141.0,30301.0
9839,9839,Sheridan School Corporation Solar,63213,IN,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-86.215278,40.140278&level=14",-86.215278,40.140278,18057110303,18.0,57.0,110303.0
9840,9840,Sheriff Road,63654,MD,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.894882,38.911287&level=14",-76.894882,38.911287,24033803300,24.0,33.0,803300.0
9841,9841,Sherman,6012,MA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-72.9303,42.7297&level=14",-72.9303,42.7297,25011040100,25.0,11.0,40100.0
9842,9842,Sherman Avenue,7288,NJ,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-75.0578,39.451&level=14",-75.0578,39.451,34011041002,34.0,11.0,41002.0
9843,9843,Sherman Island,2609,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-73.7094,43.2797&level=14",-73.7094,43.2797,36113070900,36.0,113.0,70900.0
9844,9844,Sherman Solar,63239,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.902,41.583&level=14",-71.902,41.583,09011709100,9.0,11.0,709100.0
9845,9845,Sherwood H Smith Jr Energy Complex,7805,NC,Electric Utility,"CA, CT, GT",NG,Multiple,1671,167,1503,Other,"map/?center=-79.7406,34.8392&level=14",-79.7406,34.8392,37153971100,37.0,153.0,971100.0
9846,9846,Shieldwall Solar,66375,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.885106,36.455422&level=14",-77.885106,36.455422,37083930702,37.0,83.0,930702.0
9847,9847,Shiloh Hwy Solar,62691,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.033,36.27&level=14",-76.033,36.27,37029950102,37.0,29.0,950102.0
9848,9848,Shiloh I Wind Project,56362,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.85,38.12&level=14",-121.85,38.12,06095253502,6.0,95.0,253502.0
9849,9849,Shiloh III Wind Project LLC,57586,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.846944,38.169444&level=14",-121.846944,38.169444,06095253502,6.0,95.0,253502.0
9850,9850,Shiloh IV Wind Project LLC,57725,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.855342,38.137488&level=14",-121.855342,38.137488,06095253502,6.0,95.0,253502.0
9851,9851,Shiloh Wind Project 2 LLC,56874,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-121.8461,38.1711&level=14",-121.8461,38.1711,06095253502,6.0,95.0,253502.0
9852,9852,"Shipsterns Solar, LLC",67102,MI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-84.756982,42.299566&level=14",-84.756982,42.299566,26025003200,26.0,25.0,3200.0
9853,9853,Shirley Landfill,60753,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.67636,42.54171&level=14",-71.67636,42.54171,25017388200,25.0,17.0,388200.0
9854,9854,Shirley Water,60498,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.62348,42.554584&level=14",-71.62348,42.554584,25017388200,25.0,17.0,388200.0
9855,9855,Shirley Wind,57553,WI,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-87.9278,44.3481&level=14",-87.9278,44.3481,55009020702,55.0,9.0,20702.0
9856,9856,Shishmaref,6345,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-166.073589,66.255072&level=14",-166.073589,66.255072,02180000100,2.0,180.0,100.0
9857,9857,"Shoe Creek Solar, LLC",60380,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.38472,34.84492&level=14",-79.38472,34.84492,37165010601,37.0,165.0,10601.0
9858,9858,Shoemaker,2632,NY,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-74.4186,41.4278&level=14",-74.4186,41.4278,36071011801,36.0,71.0,11801.0
9859,9859,Sholes Wind Energy Center,61889,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.3647,42.3119&level=14",-97.3647,42.3119,31179978600,31.0,179.0,978600.0
9860,9860,Shooting Star,58018,KS,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.446389,37.518889&level=14",-99.446389,37.518889,20097969100,20.0,97.0,969100.0
