POP100,GEOID,CENTLAT,AREAWATER,STATE,BASENAME,OID,LSADC,FUNCSTAT,INTPTLAT,NAME,OBJECTID,TRACT,CENTLON,HU100,AREALAND,INTPTLON,MTFCC,UR,COUNTY,error,lat,lng
4324.0,5061950300.0,33.9455451,307718.0,5.0,9503.0,20790312395360.0,CT,S,33.945024,Census Tract 9503,7865.0,950300.0,-93.8490403,2105.0,20656467.0,-93.8489851,G5020,R,61.0,,,
6325.0,34001011403.0,39.4655709,194760.0,34.0,114.03,207903716849700.0,CT,S,39.4665888,Census Tract 114.03,25937.0,11403.0,-74.6426221,2655.0,28312462.0,-74.6460306,G5020,M,1.0,,,
4285.0,34037374800.0,40.923271,424764.0,34.0,3748.0,20790988869115.0,CT,S,40.9226043,Census Tract 3748,85001.0,374800.0,-74.6752889,1715.0,5541899.0,-74.6696449,G5020,M,37.0,,,
7553.0,12095016731.0,28.4849831,570718.0,12.0,167.31,207903717487626.0,CT,S,28.4835047,Census Tract 167.31,84322.0,16731.0,-81.159063,2261.0,41592789.0,-81.1615954,G5020,M,95.0,,,
7553.0,12095016731.0,28.4849831,570718.0,12.0,167.31,207903717487626.0,CT,S,28.4835047,Census Tract 167.31,84322.0,16731.0,-81.159063,2261.0,41592789.0,-81.1615954,G5020,M,95.0,,,
2420.0,34001002400.0,39.35857,901939.0,34.0,24.0,20790323538410.0,CT,S,39.3594678,Census Tract 24,31645.0,2400.0,-74.4252142,1432.0,1577406.0,-74.4260414,G5020,U,1.0,,,
1901.0,34001001300.0,39.3867528,11257745.0,34.0,13.0,20790323538324.0,CT,S,39.3911182,Census Tract 13,31392.0,1300.0,-74.4596806,905.0,16929573.0,-74.4539964,G5020,M,1.0,,,
4073.0,22081960100.0,32.102598,27486957.0,22.0,9601.0,20790148309059.0,CT,S,32.1012125,Census Tract 9601,43946.0,960100.0,-93.3416704,2064.0,904029876.0,-93.3490504,G5020,R,81.0,,,
5092.0,34027041803.0,40.8472314,186341.0,34.0,418.03,20790700677610.0,CT,S,40.8454852,Census Tract 418.03,54778.0,41803.0,-74.3896127,1621.0,16120375.0,-74.389037,G5020,U,27.0,,,
2212.0,13289060102.0,32.7145187,1837563.0,13.0,601.02,2079015489690070.0,CT,S,32.7037015,Census Tract 601.02,13107.0,60102.0,-83.3907556,1111.0,311592696.0,-83.4092296,G5020,R,289.0,,,
8099.0,12031010301.0,30.5187758,2173082.0,12.0,103.01,2079046366709.0,CT,S,30.5193519,Census Tract 103.01,58763.0,10301.0,-81.6796354,3263.0,131503568.0,-81.6909849,G5020,M,31.0,,,
5.0,6037980007.0,33.7636052,303691.0,6.0,9800.07,207903717303639.0,CT,S,33.7665067,Census Tract 9800.07,35049.0,980007.0,-118.1024526,3.0,2401375.0,-118.1007304,G5020,U,37.0,,,
