,plant_name,Plant Code,State,Sector Name,Prime Movers,Fuel Types,Primary Technology,withdrawal_volume_million_gallons,discharge_volume_million_gallons,consumption_volume_million_gallons,energy_category,map_link,longitude,latitude
7,Plainview Muncipal Power,2297,NE,Electric Utility,--,--,--,,,,Other,"map/?center=-97.790556,42.35&level=14",-97.790556,42.35
8,Plant 31 Paper Mill,50028,LA,Industrial CHP,"GT, ST","BLQ, NG",Multiple,,,,Other,"map/?center=-92.149597,32.486787&level=14",-92.149597,32.486787
9,Plant Four,1840,MI,Electric Utility,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-87.403579,46.575965&level=14",-87.403579,46.575965
0,Plant No 1 Freeport,2678,NY,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-73.5922,40.6561&level=14",-73.5922,40.6561
1,Plant No 1 Orange County,50696,CA,Commercial CHP,IC,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-117.9381,33.6942&level=14",-117.9381,33.6942
2,Plant No 2 Freeport,2679,NY,Electric Utility,GT,"KER, NG",Multiple,,,,Other,"map/?center=-73.5683,40.6447&level=14",-73.5683,40.6447
3,Plant No 2 Orange County,52099,CA,Commercial CHP,"IC, ST","OBG, OTH",Multiple,,,,Other,"map/?center=-117.9556,33.6433&level=14",-117.9556,33.6433
4,Plant X,3485,TX,Electric Utility,ST,NG,Natural Gas Steam Turbine,552,0,552,Natural Gas,"map/?center=-102.4114,34.1661&level=14",-102.4114,34.1661
5,Plaquemine Cogeneration Plant,55419,LA,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,1002,250,751,Natural Gas,"map/?center=-91.2347,30.3217&level=14",-91.2347,30.3217
6,"Plato CSG1, LLC",63597,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-94.082833,44.790278&level=14",-94.082833,44.790278
7,Platt Hill,67423,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-73.107054,41.900096&level=14",-73.107054,41.900096
8,Platt Solar,66015,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-95.87079,43.981359&level=14",-95.87079,43.981359
9,Platte,59,NE,Electric Utility,ST,SUB,Conventional Steam Coal,444,184,260,Coal,"map/?center=-98.348222,40.854765&level=14",-98.348222,40.854765
0,"Platteville Solar CSG, LLC",63753,CO,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-104.77471,40.22833&level=14",-104.77471,40.22833
1,"Playa Solar 1, LLC",59827,NV,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-114.908,36.408&level=14",-114.908,36.408
2,Playa Solar 2,60261,NV,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-114.908,36.408&level=14",-114.908,36.408
3,Pleasant Hill,7145,IA,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-93.5242,41.5572&level=14",-93.5242,41.5572
4,Pleasant Hill Solar,65220,VA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.578558,36.692197&level=14",-76.578558,36.692197
5,Pleasant Hill Wind Energy Project,59417,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-101.485,33.738889&level=14",-101.485,33.738889
6,Pleasant Street,66165,ME,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.189527,44.620811&level=14",-70.189527,44.620811
7,Pleasant Valley (MN),7843,MN,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-92.682874,43.799446&level=14",-92.682874,43.799446
8,Pleasant Valley (VA),56005,VA,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-78.8983,38.4006&level=14",-78.8983,38.4006
9,Pleasant Valley Hydro,402,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-118.523889,37.41416&level=14",-118.523889,37.41416
0,Pleasant Valley Solar,60586,GA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-83.6971,33.7368&level=14",-83.6971,33.7368
1,Pleasant Valley Wind Farm,59201,MN,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-92.769722,43.805&level=14",-92.769722,43.805
2,Pleasantdale Road Community Solar,61298,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-71.987015,42.322246&level=14",-71.987015,42.322246
3,Pleasants Energy LLC,55349,WV,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-81.3642,39.3325&level=14",-81.3642,39.3325
4,Pleasants Power Station,6004,WV,IPP Non-CHP,ST,BIT,Conventional Steam Coal,2756,727,2029,Coal,"map/?center=-81.294444,39.366667&level=14",-81.294444,39.366667
5,Pleinmont Solar 1,62012,VA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.786223,38.247123&level=14",-77.786223,38.247123
6,Pleinmont Solar 2,62013,VA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.786223,38.247123&level=14",-77.786223,38.247123
7,Plott Hound Solar,63015,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.092,35.138&level=14",-77.092,35.138
8,Plum Creek Wind Project (NE),62711,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.203789,42.16159&level=14",-97.203789,42.16159
9,Plum Point Energy Station,56456,AR,IPP Non-CHP,ST,SUB,Conventional Steam Coal,1461,245,1221,Coal,"map/?center=-89.9489,35.6644&level=14",-89.9489,35.6644
0,Plummer Cogen,55090,ID,IPP CHP,ST,WDS,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-116.890352,47.331006&level=14",-116.890352,47.331006
1,Plumsted 537 LLC,61892,NJ,IPP Non-CHP,BA,MWH,Batteries,,,,Other,"map/?center=-74.497779,40.1094&level=14",-74.497779,40.1094
2,Plymouth Site 1,59137,MA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.778611,41.96&level=14",-70.778611,41.96
3,Plymouth Solar,62266,MA,Electric Utility,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-70.688427,41.94726&level=14",-70.688427,41.94726
4,Plymouth Solar LLC,58480,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.710556,35.875&level=14",-76.710556,35.875
5,Plymouth State College Cogeneration,54803,NH,Commercial CHP,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-71.6881,43.7644&level=14",-71.6881,43.7644
6,Plymouth Wind,64688,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-95.941257,42.842969&level=14",-95.941257,42.842969
7,Pocahontas Prairie Wind Farm,57976,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.658056,42.568056&level=14",-94.658056,42.568056
8,Pocono Solar Project,57367,PA,Commercial Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.514924,41.061022&level=14",-75.514924,41.061022
9,Podunk Road CSG,62834,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-76.65289,42.46806&level=14",-76.65289,42.46806
0,Podunque Road CSG,64125,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.23753,42.415067&level=14",-78.23753,42.415067
1,Poe,272,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-121.469814,39.722892&level=14",-121.469814,39.722892
2,Pohatcong Solar Farm,63150,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.16,40.67&level=14",-75.16,40.67
3,Point A,55,AL,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-86.518307,31.361146&level=14",-86.518307,31.361146
4,Point Beach Nuclear Plant,4046,WI,IPP Non-CHP,"GT, ST","DFO, NUC",Multiple,333401,333401,0,Other,"map/?center=-87.5369,44.2806&level=14",-87.5369,44.2806
5,Point Beach Solar,64431,WI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.555326,44.28337&level=14",-87.555326,44.28337
6,Point Wind,63482,CA,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-118.361389,35.080833&level=14",-118.361389,35.080833
7,Polaris Wind Park,62290,MI,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-84.499838,43.262611&level=14",-84.499838,43.262611
8,Pole Hill,519,CO,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-105.325074,40.365056&level=14",-105.325074,40.365056
9,Polk,7242,FL,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,74258,74258,0,Natural Gas,"map/?center=-81.9897,27.7286&level=14",-81.9897,27.7286
0,Polk Cedartown,64586,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-85.280881,34.019643&level=14",-85.280881,34.019643
1,"Polk County GA S1, LLC",65994,GA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-85.213918,34.041911&level=14",-85.213918,34.041911
2,"Polk County Renewables, LLC",62333,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-97.570194,41.165278&level=14",-97.570194,41.165278
3,Polk Farm,66373,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.654447,34.922572&level=14",-79.654447,34.922572
4,Pollocksville Solar,59917,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.219,34.998&level=14",-77.219,34.998
5,Pomeroy Wind Farm,56501,IA,Electric Utility,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-94.7467,42.5842&level=14",-94.7467,42.5842
6,Ponca City,7546,OK,Electric Utility,"CA, CT, GT",NG,Multiple,,,,Other,"map/?center=-97.085758,36.71979&level=14",-97.085758,36.71979
7,Ponderosa Bailey Creek,10709,CA,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-121.8427,40.4579&level=14",-121.8427,40.4579
8,Ponderosa Wind Energy Center,63590,OK,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-100.668949,36.555532&level=14",-100.668949,36.555532
9,Pontiac,64414,IL,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-88.625,40.91806&level=14",-88.625,40.91806
0,Ponton Diesel Generating Facility,7940,VA,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-77.9862,37.2953&level=14",-77.9862,37.2953
1,Pontook Hydro Facility,50741,NH,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-71.24742,44.632842&level=14",-71.24742,44.632842
2,Pool Brook Rd Community Solar Farm,62156,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-75.083378,42.542175&level=14",-75.083378,42.542175
3,Poole,353,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.2161,37.944237&level=14",-119.2161,37.944237
4,"PopeSun CSG, LLC",61542,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-95.526171,45.643438&level=14",-95.526171,45.643438
5,Poplar Bluff Generating Station,7392,MO,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-90.3903,36.7597&level=14",-90.3903,36.7597
6,Port Allen (HI),6474,HI,Electric Utility,"GT, IC",DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-159.585042,21.899583&level=14",-159.585042,21.899583
7,Port Allen (LA),50389,LA,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-91.211,30.477&level=14",-91.211,30.477
8,Port Allen Solar,58549,HI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-159.581667,21.901944&level=14",-159.581667,21.901944
9,Port Arthur Texas Refinery,10568,TX,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-93.891283,29.964938&level=14",-93.891283,29.964938
0,Port Charlotte Energy LLC,59240,FL,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-81.965278,26.790833&level=14",-81.965278,26.790833
1,Port Comfort Power LLC,60459,TX,IPP Non-CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-96.54621,28.64807&level=14",-96.54621,28.64807
2,Port Edwards Mill,54103,WI,Industrial Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-89.8672,44.3364&level=14",-89.8672,44.3364
3,Port Everglades,617,FL,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,173139,173139,--,Natural Gas,"map/?center=-80.1253,26.0856&level=14",-80.1253,26.0856
4,Port Jefferson,2517,NY,Electric Utility,"GT, ST","DFO, NG",Multiple,23814,23814,--,Other,"map/?center=-73.078507,40.949696&level=14",-73.078507,40.949696
5,Port Leyden Hydroelectric Project,10817,NY,IPP Non-CHP,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-75.339167,43.583611&level=14",-75.339167,43.583611
6,Port Lions Microgrid,6282,AK,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-152.855441,57.864775&level=14",-152.855441,57.864775
7,Port Neches Plant,54748,TX,Industrial CHP,--,--,--,,,,Other,"map/?center=-93.952294,29.97876&level=14",-93.952294,29.97876
8,Port Reading 8 Solar,67068,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.218,40.565&level=14",-74.218,40.565
9,Port Richmond WWT Solar,58647,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.126111,40.638056&level=14",-74.126111,40.638056
0,Port Townsend Paper,50544,WA,Industrial CHP,"HY, ST","BLQ, WAT",Multiple,,,,Other,"map/?center=-122.7958,48.0931&level=14",-122.7958,48.0931
1,Port Washington Generating Station,4040,WI,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,198482,198482,0,Natural Gas,"map/?center=-87.8689,43.3842&level=14",-87.8689,43.3842
2,Port Wentworth Mill,50804,GA,Industrial CHP,ST,BLQ,Wood/Wood Waste Biomass,,,,Renewable Energy Sources,"map/?center=-81.1586,32.1561&level=14",-81.1586,32.1561
3,Port Westward,56227,OR,Electric Utility,"CA, CT",NG,Natural Gas Fired Combined Cycle,535,72,463,Natural Gas,"map/?center=-123.172039,46.17894&level=14",-123.172039,46.17894
4,Port Westward Unit 2,58266,OR,Electric Utility,IC,NG,Natural Gas Internal Combustion Engine,,,,Natural Gas,"map/?center=-123.171944,46.178889&level=14",-123.171944,46.178889
5,Port of LA Solar FiT Project,61319,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.280032,33.727977&level=14",-118.280032,33.727977
6,Portage Industrial Battery,65530,WI,Electric Utility,BA,MWH,Batteries,,,,Other,"map/?center=-89.487731,43.552111&level=14",-89.487731,43.552111
7,Portage Solar,60046,IN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-87.1555,41.5611&level=14",-87.1555,41.5611
8,Portage Solar Plant,67597,WI,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-89.24341,43.60706&level=14",-89.24341,43.60706
9,Portal,354,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.158936,37.257045&level=14",-119.158936,37.257045
0,"Portal Ridge Solar B, LLC",60310,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.2821,34.71647&level=14",-118.2821,34.71647
1,"Portal Ridge Solar C, LLC",60311,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.2739,34.71412&level=14",-118.2739,34.71412
2,Porter Solar,59504,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-77.0743,35.2167&level=14",-77.0743,35.2167
3,Porter Way Community Solar Garden,61500,MN,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-93.778397,44.851028&level=14",-93.778397,44.851028
4,Porterhouse Wind (4) LLC,56560,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-101.3864,36.4144&level=14",-101.3864,36.4144
5,Porterville 6 and 7,59219,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.02,36.05&level=14",-119.02,36.05
6,Porterville Solar,58309,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-119.039722,36.102778&level=14",-119.039722,36.102778
7,Portland (PA),3113,PA,IPP Non-CHP,GT,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-75.079398,40.910205&level=14",-75.079398,40.910205
8,Portland SP,67479,NY,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.42755,42.39101&level=14",-79.42755,42.39101
9,Ports Jersey City Solar,67064,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.087,40.734&level=14",-74.087,40.734
0,Ports Newark 8201 Solar,67063,NJ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-74.196487,40.691644&level=14",-74.196487,40.691644
1,Portside Energy,55096,IN,IPP CHP,"GT, ST",NG,Multiple,,,,Other,"map/?center=-87.1728,41.6317&level=14",-87.1728,41.6317
2,"Poseidon Solar, LLC",57318,AZ,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-111.484011,33.160601&level=14",-111.484011,33.160601
3,"Poseidon Wind, LLC",57379,AZ,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-110.1734,34.6062&level=14",-110.1734,34.6062
4,Possum Point,3804,VA,Electric Utility,"CA, CT, GT","DFO, NG",Multiple,2670,0,2670,Other,"map/?center=-77.2806,38.5367&level=14",-77.2806,38.5367
5,Post Falls,835,ID,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-116.953889,47.703333&level=14",-116.953889,47.703333
6,Post Oak Wind LLC,56483,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-99.6564,32.5144&level=14",-99.6564,32.5144
7,"Post Rock Wind Power Project, LLC",57678,KS,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.299444,38.841667&level=14",-98.299444,38.841667
8,Post Wind Farm LP,56457,TX,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-101.219397,32.92544&level=14",-101.219397,32.92544
9,Potato Rapids,4071,WI,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-87.7586,45.1136&level=14",-87.7586,45.1136
0,Potholes East Canal 66.0,56697,WA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-119.254443,46.378469&level=14",-119.254443,46.378469
1,"Potomac Energy Center, LLC",59004,VA,IPP Non-CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,888,--,888,Natural Gas,"map/?center=-77.545,39.058056&level=14",-77.545,39.058056
2,Potrero Hills Energy Producers,59952,CA,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-121.979452,38.216973&level=14",-121.979452,38.216973
3,Potter Station 2,1660,MA,Electric Utility,"CA, CT, GT",NG,Multiple,,,,Other,"map/?center=-70.9672,42.235&level=14",-70.9672,42.235
4,Potter Valley,274,CA,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-123.127934,39.361786&level=14",-123.127934,39.361786
5,Pouch,8053,NY,Electric Utility,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-74.06849,40.6182&level=14",-74.06849,40.6182
6,Powatan Road Solar,64035,NC,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-78.372088,35.602063&level=14",-78.372088,35.602063
7,Powder Hill,67422,CT,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-72.533822,41.976084&level=14",-72.533822,41.976084
8,Powell Valley,7883,TN,Electric Utility,IC,DFO,Petroleum Liquids,,,,Petroleum,"map/?center=-83.0321,36.5748&level=14",-83.0321,36.5748
9,Powells Creek Solar - Hybrid,65305,VA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-79.0286,36.55467&level=14",-79.0286,36.55467
0,Power County Wind Park North,57761,ID,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-112.748611,42.738889&level=14",-112.748611,42.738889
1,Power County Wind Park South,57760,ID,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-112.757778,42.703333&level=14",-112.757778,42.703333
2,Power Creek,7862,AK,Electric Utility,HY,WAT,Conventional Hydroelectric,,,,Renewable Energy Sources,"map/?center=-145.604539,60.588686&level=14",-145.604539,60.588686
3,Power Generation Station (PGS) 2,57696,CA,Commercial CHP,GT,OBG,Other Waste Biomass,,,,Renewable Energy Sources,"map/?center=-122.296111,37.825833&level=14",-122.296111,37.825833
4,Power Island,10154,TX,Industrial CHP,GT,NG,Natural Gas Fired Combustion Turbine,,,,Natural Gas,"map/?center=-95.1952,29.2293&level=14",-95.1952,29.2293
5,Power Station 4,52132,TX,Industrial CHP,"CA, CT",NG,Natural Gas Fired Combined Cycle,,,,Natural Gas,"map/?center=-94.92195,29.378164&level=14",-94.92195,29.378164
6,PowerFin Kingsbery,61700,TX,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-97.684861,30.265877&level=14",-97.684861,30.265877
7,Powerlane Plant,4195,TX,Electric Utility,"IC, ST","DFO, NG",Multiple,,,,Other,"map/?center=-96.1264,33.1707&level=14",-96.1264,33.1707
8,Powerton,879,IL,IPP Non-CHP,ST,SUB,Conventional Steam Coal,170568,19387,626,Coal,"map/?center=-89.6786,40.5408&level=14",-89.6786,40.5408
9,Powhatan Solar Power Generation Station 1 LLC,58611,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-117.145,34.496944&level=14",-117.145,34.496944
0,Prairie,64846,CA,IPP Non-CHP,PV,SUN,Solar Photovoltaic,,,,Renewable Energy Sources,"map/?center=-118.583575,34.239244&level=14",-118.583575,34.239244
1,Prairie Bluff,57408,MS,IPP Non-CHP,IC,LFG,Landfill Gas,,,,Renewable Energy Sources,"map/?center=-88.9925,33.954444&level=14",-88.9925,33.954444
2,Prairie Breeze,58322,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.076667,41.951667&level=14",-98.076667,41.951667
3,Prairie Breeze II,60262,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.210401,41.987656&level=14",-98.210401,41.987656
4,Prairie Breeze III,60314,NE,IPP Non-CHP,WT,WND,Onshore Wind Turbine,,,,Renewable Energy Sources,"map/?center=-98.210401,41.987656&level=14",-98.210401,41.987656
